Attributes were missing and must be specified.,கற்பிதங்கள் காணவில்லை மற்றும் குறிப்பிட வேண்டும்.,module,Magento_Catalog
The value of Admin must be unique. (%1),நிர்வாகி அவசியம் பே தனிப்பட்ட மதிப்பு. (% 1),module,Magento_Catalog
The product was unable to be saved. Please try again.,தயாரிப்பைச் சேமிக்க முடியவில்லை. தயவுசெய்து மீண்டும் முயற்சி செய்க.,module,Magento_Catalog
"The value of the ""%1"" attribute isn't unique. Set a unique value and try again.","டேப்லெட் ""% 1"" மதிப்பு இந்த தனிப்பட்ட இல்லை காரணம் காட்டுகிறார்கள். ஒரு தனிப்பட்ட மதிப்பு அமைத்து, மீண்டும் முயலவும்.",module,Magento_Catalog
The category doesn't contain the specified product.,வகையைக் குறிப்பிட்டீர்கள் தயாரிப்பு கொண்டிருக்கும் பிட்டு.,module,Magento_Catalog
The %1 value wasn't found in the algorithms.,உண்மையான% 1 மதிப்பு வழிமுறைகளிலும் காணப்படவில்லை.,module,Magento_Catalog
The filters are invalid. Set them in an array and try again.,"வடிகட்டிகள் ஏய் தவறானது. ஒரு வரிசை அவற்றை அமைத்து, மீண்டும் முயலவும்.",module,Magento_Catalog
The product wasn't registered.,உண்மையான தயாரிப்பு பதிவுசெய்யப்படவில்லை.,module,Magento_Catalog
The store wasn't registered. Verify the store and try again.,கடை உண்மையான பதிவுசெய்யப்படவில்லை. கடை சரிசெய்து முயற்சிக்கவும்.,module,Magento_Catalog
"The ""%1"" attribute value is empty. Set the attribute and try again.","""% 1"" பண்பு மதிப்பு இந்த காலியாக்கலாம். பண்பு அமைத்து, மீண்டும் முயலவும்.",module,Magento_Catalog
The attribute set couldn't be created because it's based on a non-product attribute set.,கற்பிதம் தொகுப்பு இல்லை பே ஒரு அல்லாத தயாரிப்பு அடிப்படையில் தான் Bikoz தொகுப்பு பண்பு உருவாக்கப்பட்டது இயலவில்லை இருந்தன.,module,Magento_Catalog
The attribute set couldn't be created because it's based on a non-existing attribute set.,கற்பிதம் தொகுப்பு இல்லை பே உருவாக்கப்பட்டது இயலவில்லை Bikoz அது ஒரு அல்லாத இருக்கும் பண்பு தொகுப்பு அடிப்படையில் தான் இருந்தன.,module,Magento_Catalog
The image content is invalid. Verify the content and try again.,இந்தத் தவறான படத்தை உள்ளடக்கம். உள்ளடக்கத்தை சரிசெய்து முயற்சிக்கவும்.,module,Magento_Catalog
The product can't be saved.,இல்லை பே ஊ தயாரிப்பு சேமிக்கப்பட்டது.,module,Magento_Catalog
The new media gallery entry failed to save.,புதிய ஊடகம் தொகுப்பு நுழைவும் அது தோல்வி காப்பாற்ற.,module,Magento_Catalog
No image with the provided ID was found. Verify the ID and try again.,வழங்கப்படும் ஐடியில் எந்த படத்தை கண்டுபிடிக்கப்பட்டது. ஐடி சரிசெய்து முயற்சிக்கவும்.,module,Magento_Catalog
The product doesn't exist. Verify and try again.,தயாரிப்பு இல்லை. சரிசெய்து முயற்சிக்கவும்.,module,Magento_Catalog
The image doesn't exist. Verify and try again.,பட தாஸ் இல்லை உள்ளன. சரிசெய்து முயற்சிக்கவும்.,module,Magento_Catalog
The image doesn't exist.,பட தாஸ் இல்லை உள்ளன.,module,Magento_Catalog
The image type for the file is invalid. Enter the correct image type and try again.,கோப்பு இந்தத் தவறான படத்தை வகை. சரியான பட வகையை உள்ளிடவும் மீண்டும் முயற்சிக்கவும்.,module,Magento_Catalog
"The ""%1"" file couldn't be moved.","""% 1"" கோப்பு இல்லை பே சென்றார் செய்யமுடியவில்லை.",module,Magento_Catalog
The ProductSku is empty. Set the ProductSku and try again.,"ProductSku காலியாக உள்ளது. ProductSku அமைத்து, மீண்டும் முயலவும்.",module,Magento_Catalog
The custom option couldn't be removed.,விருப்ப விருப்பத்தை அகற்ற முடியவில்லை.,module,Magento_Catalog
The product's required option(s) weren't entered. Make sure the options are entered and try again.,தயாரிப்பு தலைகீழ் தேவையான விருப்பத்தை (இ) உள்ளிட்ட இல்லை. உறுதி விருப்பங்கள் உள்ளிடப்பட்டு உறுதிசெய்து மீண்டும் முயற்சிக்கவும்.,module,Magento_Catalog
The file options format is invalid. Use a correct format and try again.,கோப்பு வடிவம் விருப்பங்கள் தவறானது. அவரை ஒரு சரியான வடிவமைப்பில் மீண்டும் முயற்சிக்கவும்.,module,Magento_Catalog
"The file ""%1"" is empty. Select another file and try again.","கோப்பு ""% 1"" இந்த காலியாக. மற்றொரு கோப்பைத் தேர்ந்தெடுத்து மீண்டும் முயற்சிக்கவும்.",module,Magento_Catalog
"The validation failed. Make sure the required options are entered and the file is uploaded, then try again.","சரிபார்ப்பு தோல்வியடைந்தது. உறுதிசெய்யவும் தேவையான விருப்பங்களை உள்ளிடப்பட்டு கோப்பைப் பதிவேற்றும், பின்னர் மீண்டும் முயற்சிக்கவும்.",module,Magento_Catalog
The file was too big and couldn't be uploaded. Use a file smaller than %1 MBs and try to upload again.,கோப்பு பெரியதாக மற்றும் பதிவேற்ற முடியவில்லை. விட 1% எம்.பீ.எஸ் நிலை சிறிய அவரின் மற்ற கோப்புகளை மீண்டும் பதிவேற்றிய.,module,Magento_Catalog
The required option wasn't entered. Enter the option and try again.,தேவையானதாக இருந்தது விருப்பம் உண்மையான உள்ளிட்ட இல்லை. விருப்பத்தை உள்ளிட்டு மீண்டும் முயற்சிக்கவும்.,module,Magento_Catalog
The file is empty. Select another file and try again.,இந்த கோப்பு காலியாக உள்ளது. மற்றொரு கோப்பைத் தேர்ந்தெடுத்து மீண்டும் முயற்சிக்கவும்.,module,Magento_Catalog
The text is too long. Shorten the text and try again.,உரை மிக நீளமாக உள்ளது. உரையை சிறிதாக்கி மீண்டும் முயற்சிக்கவும்.,module,Magento_Catalog
"The product that was requested doesn't exist. Verify the product and try again. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","கோரிய என்று தயாரிப்பு இல்லை. தயாரிப்பு சரிசெய்து முயற்சிக்கவும். ரோ ஐடி: Shku =% Shku கடை ஐ.டி:% Storeid இருந்து விலை:% PriceFrom, விலை உள்ளது:% Pricheto.",module,Magento_Catalog
Tier price is unavailable for this product.,அடுக்கு விலை இந்த தயாரிப்பு கிடைக்கவில்லை.,module,Magento_Catalog
The tier_price data is invalid. Verify the data and try again.,Tiar_prais தரவை இந்தக் செல்லாதவை. தரவு சரிசெய்து முயற்சிக்கவும்.,module,Magento_Catalog
The group price couldn't be saved.,குழு விலை பே சேமிக்கப்படவில்லை முடியவில்லை.,module,Magento_Catalog
The data was invalid. Verify the data and try again.,தரவு உண்மையான செல்லாதவை. தரவு சரிசெய்து முயற்சிக்கவும்.,module,Magento_Catalog
Values in the %1 attributes are invalid. Verify the values and try again.,மதிப்புகள்% 1 பண்புகளை ஹேய் இந்த செல்லாதவை. மதிப்புகள் சரிசெய்து முயற்சிக்கவும்.,module,Magento_Catalog
"We can't create the ""%1"" writeable directory.","நாம் ""% 1"" எழுதக்கூடிய அடைவு உருவாக்க முடியாது.",module,Magento_Catalog
The file upload failed. Try to upload again.,Faail தோல்வி பதிவேற்றம் செய்யப்பட்டனர். நிலை மீண்டும் பதிவேற்றிய.,module,Magento_Catalog
The product has required options. Enter the options and try again.,தயாரிப்பு தேவையான விருப்பங்கள் உள்ளன. விருப்பங்கள் உள்ளிட்டு மீண்டும் முயற்சிக்கவும்.,module,Magento_Catalog
"The group with the ""%1"" ID doesn't exist. Verify the ID and try again.","குழு ""% 1"" என்பவர்களிடம் ஐடி இல்லை பிட்டு. ஐடி சரிசெய்து முயற்சிக்கவும்.",module,Magento_Catalog
The attribute group can't be deleted because it contains system attributes.,அது அமைப்பு பண்புகளைக் கொண்டிருக்கும் ஏனெனில் குழு F இல்லை காரணமாகியது நீக்கப்படும்.,module,Magento_Catalog
The collection provider isn't registered.,சேகரிப்பு வழங்குநர் இந்த பதிவுசெய்யப்படவில்லை.,module,Magento_Catalog
"The ""%1"" link type is unknown. Verify the type and try again.","தெரியாத ""% 1"" இணைப்பை வகை இருந்தது. வகை சரிபார்த்த பின் மீண்டும் முயற்சிக்கிறேன்.எனக்கு.",module,Magento_Catalog
"The ""%1"" link type wasn't found. Verify the type and try again.","""% 1"" இணைப்பை அசல் டைப் காணப்படவில்லை. வகை சரிபார்த்த பின் மீண்டும் முயற்சிக்கிறேன்.எனக்கு.",module,Magento_Catalog
The linked products data is invalid. Verify the data and try again.,இணைக்கப்பட்ட தயாரிப்புகளாகவே இந்த தரவு செல்லாதது. தரவு சரிசெய்து முயற்சிக்கவும்.,module,Magento_Catalog
The product that was requested doesn't exist. Verify the product and try again.,கோரிய என்று தயாரிப்பு இல்லை. தயாரிப்பு சரிசெய்து முயற்சிக்கவும்.,module,Magento_Catalog
"The Product with the ""%1"" SKU doesn't exist.","தயாரிப்பு ""% 1"" என்பவர்களிடம் எழு இல்லை.",module,Magento_Catalog
"The ""%1"" product couldn't be removed.","""% 1"" தயாரிப்பு அகற்ற முடியவில்லை.",module,Magento_Catalog
Category with ID: %s doesn't exist,ஐடியில் வகை:% ங்கள் பிட் இல்லை,module,Magento_Catalog
Product Name or SKU,தயாரிப்பு பெயர் அல்லது எழு,module,Magento_Catalog
Start typing to find products,நிதியம் தயாரிப்புகள் தட்டச்சு செய்யத் தொடங்கவும்,module,Magento_Catalog
Product with ID: %s doesn't exist,ஐடியில் தயாரிப்பு:% ங்கள் பிட் இல்லை,module,Magento_Catalog
Processor %1 doesn't implement WysiwygConfigDataProcessorInterface. It will be skipped,செயலி% 1 பிட் WysiwygConfigDataProcessorInterface செயல்படுத்த இல்லை. அது தவிர்க்கப்படும்,module,Magento_Catalog
An item needs to be selected. Select and try again.,ஒரு உருப்படி தேர்ந்தெடுக்கப்பட்டது விரிகுடா தேவை. தேர்ந்தெடுத்து மீண்டும் முயற்சி.,module,Magento_Catalog
Use Static URLs for Media Content in WYSIWYG,", WYSIWYG ஊடகங்கள் உள்ளடக்க க்கான நிலையான பயன்பாட்டு URL கள்",module,Magento_Catalog
Media content will be inserted into the editor as a static URL. Media content is not updated if the system configuration base URL changes.,ஊடகம் உள்ளடக்கத்தை ஒரு நிலையான URL ஆக ஆசிரியர் செருகப்பட வேண்டிய. அமைப்பு கட்டமைப்பு அடிப்படை URL மாற்றுகிறது என்றால் ஊடகம் உள்ளடக்கத்தை புதுப்பிக்கப்படவில்லை.,module,Magento_Catalog
Default Layouts,இயல்புநிலை அமைப்பு,module,Magento_Catalog
Default Product Layout,தயாரிப்பு லேஅவுட் Default,module,Magento_Catalog
Default Category Layout,இயல்புநிலை வகை அமைப்பை,module,Magento_Catalog
",module,Magento_Catalog
Time in seconds between the widget updates.,module,Magento_Catalog
<br/>If not set, equals to 86400 seconds (24 hours). To update widget instantly, go to Cache Management and clear Blocks HTML Output cache.,module,Magento_Catalog
<br/>Widget will not show products that begin to match the specified conditions until cache is refreshed.,module,Magento_Catalog
",", தொகுதி, Nagento_katlog
விட்ஜெட்டை புதுப்பித்தல்களுக்கிடையிலான வினாடிகளில் நேரம்., தொகுதி, Nagento_katlog
<br/> அமைக்கவில்லை எனில், 86400 வினாடிகள் (24 மணி நேரம்) சமம். விட்ஜெட்டை உடனடியாக புதுப்பிக்க, Cache மேலாண்மை மற்றும் தெளிவான பிளாக்ஸ் HTML வெளியீடு கேச் செல்ல., தொகுதி, Nagento_katlog
<br/> சாளரம் கேச் புதுப்பிக்கப்படும் வரை குறிப்பிட்ட நிபந்தனைகளைப் பொருத்த தொடங்கும் பொருட்கள் காட்டாது., தொகுதி, Nagento_katlog
",module,Magento_Catalog
Text Editor input type requires WYSIWYG to be enabled in Stores > Configuration > Content Management.,"உரை ஆசிரியர் உள்ளீடு வகை கடைகள்> கட்டமைப்பு> உள்ளடக்க மேலாண்மை இயக்கப்பட வேண்டும், WYSIWYG தேவைப்படுகிறது.",module,Magento_Catalog
"Attribute code ""%1"" is invalid. Please use only letters (a-z or A-Z), numbers (0-9) or underscore(_) in this field, first character should be a letter.","கற்பிதம் குறியீடு ""% 1"" இந்த தவறானது. எழுத்துகள் பயன்படுத்தவும் (-வார்த்தை மற்றும் வருபவர்க்கு-இசட்) தயவு செய்து, எண்கள் (0-9) மற்றும் இந்த புலத்தில், முதல் எழுத்து வேண்டுமா பே ஒரு லெட்டர் அடிக்கோடிட்டு (_).",module,Magento_Catalog
Advanced,மேம்படுத்தபட்ட,module,Magento_Catalog
Edit Event,நிகழ்வைத் திருத்தவும்,module,Magento_CatalogEvent
Add Event,நிகழ்வு சேர்,module,Magento_CatalogEvent
Events,நிகழ்வுகள்,module,Magento_CatalogEvent
Add Catalog Event,சேர் பட்டியல்கள் நிகழ்வு,module,Magento_CatalogEvent
Save and Continue Edit,சேமி தொடரவும் திருத்த,module,Magento_CatalogEvent
Back to Category,வகை மீண்டும்,module,Magento_CatalogEvent
Edit Catalog Event,திருத்த பட்டியல் நிகழ்வு,module,Magento_CatalogEvent
Catalog Event Information,நிகழ்வின் தகவல் பட்டியல்,module,Magento_CatalogEvent
Category,வகை,module,Magento_CatalogEvent
Start Date,தொடக்க தேதி,module,Magento_CatalogEvent
End Date,கடைசி தேதி,module,Magento_CatalogEvent
Image,பட,module,Magento_CatalogEvent
Sort Order,ஆணை வரிசைப்படுத்த,module,Magento_CatalogEvent
Upcoming,எதிர்வரும்,module,Magento_CatalogEvent
Open,திறந்த,module,Magento_CatalogEvent
Closed,மூடப்பட்ட,module,Magento_CatalogEvent
Display Countdown Ticker On,காட்சி கவுண்டவுன் முள் அன்று,module,Magento_CatalogEvent
Category Page,வகை பக்கம்,module,Magento_CatalogEvent
Product Page,தயாரிப்பு பக்கம்,module,Magento_CatalogEvent
Status,நிலைமை,module,Magento_CatalogEvent
[GLOBAL],[குளோபல்],module,Magento_CatalogEvent
[WEBSITE],[இணையதளம்],module,Magento_CatalogEvent
[STORE VIEW],[கடை காண்க],module,Magento_CatalogEvent
Coming Soon,விரைவில்,module,Magento_CatalogEvent
Sale Ends In,விற்பனைக்கு முனைகளிலும்,module,Magento_CatalogEvent
Catalog,பட்டியல்கள்,module,Magento_CatalogEvent
You deleted the event.,நீங்கள் நிகழ்வை நீக்கிவிட்டார்.,module,Magento_CatalogEvent
New Event,புதிய நிகழ்வு,module,Magento_CatalogEvent
Default Values,இயல்புநிலை மதிப்புகள்,module,Magento_CatalogEvent
Something went wrong while saving this event.,இந்த நிகழ்வைச் சேமிப்பதில் போது ஏதோ தவறு நடந்துவிட்டது.,module,Magento_CatalogEvent
We did not upload your image.,உங்கள் படத்தை அப்லோடு ஆகவில்லை.,module,Magento_CatalogEvent
You saved the event.,நீங்கள் நிகழ்வு சேமிக்கப்பட்ட.,module,Magento_CatalogEvent
%1 is required.,% 1 தி தேவையான.,module,Magento_CatalogEvent
Please make sure the end date follows the start date.,தயவு செய்து உறுதி இறுதியில் தேதி தொடக்கத் தேதி பின்வருமாறு.,module,Magento_CatalogEvent
Event for selected category,தேர்ந்தெடுக்கப்பட்ட வகைக்கு நிகழ்வுகள்,module,Magento_CatalogEvent
Lister Block,லிஸ்டர் பிளாக்,module,Magento_CatalogEvent
This product is no longer on sale.,இந்த தயாரிப்பு விற்பனைக்கு இல்லை.,module,Magento_CatalogEvent
Some of these products can no longer be sold.,கூட இந்த தயாரிப்புகள் இனி பே விற்கப்பட்டது.,module,Magento_CatalogEvent
Select Category,பிரிவை தேர்வு செய்க,module,Magento_CatalogEvent
Use Default Value,இயல்புநிலை மதிப்பு,module,Magento_CatalogEvent
Days,நாட்கள்,module,Magento_CatalogEvent
Hrs,மணி,module,Magento_CatalogEvent
Mins,Nins,module,Magento_CatalogEvent
Sec,எஸ்இசி,module,Magento_CatalogEvent
Preview Sale,செல் முன்னோட்டம்,module,Magento_CatalogEvent
Go To Sale,செல் விற்பனை,module,Magento_CatalogEvent
View Sale,செல் காண்க,module,Magento_CatalogEvent
Previous,முந்தைய,module,Magento_CatalogEvent
Next,அடுத்தது,module,Magento_CatalogEvent
Catalog Events,பட்டியல்கள் நிகழ்வுகள்,module,Magento_CatalogEvent
Enable Catalog Events Functionality,பட்டியல்கள் நிகழ்வுகள் செயல்பாடு இயக்கு,module,Magento_CatalogEvent
Enable Catalog Event Widget on Storefront,அங்காடி மீது நிகழ்வு சாளரம் பட்டியல் இயக்கு,module,Magento_CatalogEvent
Number of Events to be Displayed in Event Slider Widget,நிகழ்வுகள் எண்ணிக்கை நிகழ்வு ஸ்லைடர் சாளரம் உள்ள காண்பிக்கப்பட,module,Magento_CatalogEvent
"You can override this default value in CMS using the limit=""x"" variable. Leave empty for no limitation.","நீங்கள் வரம்பு ""x"" என்னும் மாறி பயன்படுத்தி = CMS இல் இந்த இயல்புநிலை மதிப்பு ரத்து செய்ய முடியும். எந்த தடையும் காலியாக விடவும்.",module,Magento_CatalogEvent
Events to Scroll per Click in Event Slider Widget,நிகழ்வுகள் விட்ஜெட்டை ஸ்லைடர் இந்த நிகழ்வுகள் உருட்டுதல் கால்கள் கிளிக்,module,Magento_CatalogEvent
"You can override this default value in CMS using the limit=""x"" variable.","நீங்கள் வரம்பு ""x"" என்னும் மாறி பயன்படுத்தி = CMS இல் இந்த இயல்புநிலை மதிப்பு ரத்து செய்ய முடியும்.",module,Magento_CatalogEvent
Catalog Events Carousel,பட்டியல் நிகழ்வுகள் கொணர்வி,module,Magento_CatalogEvent
List all open Catalog Events as a Paginated Carousel,ஒரு பக்க கொணர்வி அனைத்து திறந்த பட்டியல் நிகழ்வுகள் பட்டியலிட,module,Magento_CatalogEvent
Frame Size,பிரேம் அளவு,module,Magento_CatalogEvent
Number of Items to display at once,"காட்ட உருப்படிகளின் எண்ணிக்கை, எனவே ஒன்ஸ்",module,Magento_CatalogEvent
Scroll,உருள்,module,Magento_CatalogEvent
Number of Items to scroll per click,பொருட்களை சுருள் கால் கிளிக் எண்ணிக்கை,module,Magento_CatalogEvent
Block Custom Width,பிளாக் விருப்ப அகலம்,module,Magento_CatalogEvent
"If empty, we'll automatically set the width value in pixels.","காலியாக இருந்தால், அவர்கள் தானாக பிக்சல்கள் உள்ள அகலம் மதிப்பு அமைக்க வேண்டும்.",module,Magento_CatalogEvent
Catalog Events Carousel Default Template,பட்டியல் நிகழ்வுகள் கொணர்வி டெம்ப்ளேட் Default,module,Magento_CatalogEvent
ID,ஈத்,module,Magento_CatalogEvent
Category ID,வகை ஐடியை,module,Magento_CatalogEvent
Start,தொடக்கம்,module,Magento_CatalogEvent
End,முடிவு,module,Magento_CatalogEvent
Countdown Ticker,கவுண்டவுன் டிக்கர்,module,Magento_CatalogEvent
Action,அதிரடி,module,Magento_CatalogEvent
Edit,தொகு,module,Magento_CatalogEvent
Edit Event...,நிகழ்வை மாற்று ...,module,Magento_CatalogEvent
Add Event...,நிகழ்வைச் சேர் ...,module,Magento_CatalogEvent
Concrete type for %1 not implemented,% 1 நடைமுறைப்படுத்தப் படவில்லை கான்க்ரீட் வகை,module,Magento_CatalogGraphQl
Missing key %1 in product data,சாவி% 1 காணாமல் இந்த தயாரிப்பு தரவு,module,Magento_CatalogGraphQl
"""model"" value should be specified","""மாதிரி"" மதிப்பு குறிப்பிட வேண்டும்",module,Magento_CatalogGraphQl
"""path"" value should be specified","""பாதை"" மதிப்பு குறிப்பிட வேண்டும்",module,Magento_CatalogGraphQl
currentPage value %1 specified is greater than the number of pages available.,currentPage மதிப்பு% 1 குறிப்பிட்ட கிடைக்கின்ற பக்கங்களை எண்ணிக்கையை விட அதிகமாக உள்ளது.,module,Magento_CatalogGraphQl
"""id for category should be specified","""பிரிவிலும் ஐடியை குறிப்பிட வேண்டும்",module,Magento_CatalogGraphQl
No child sku found for product link.,எந்த குழந்தையும் SKU தயாரிப்பு இணைப்பை காணப்படவில்லை.,module,Magento_CatalogGraphQl
search' or 'filter' input argument is required.,தேடல் 'மற்றும்' வடிகட்டி 'உள்ளீடு வாதங்கள் இந்த தேவையான.,module,Magento_CatalogGraphQl
SimpleProduct type not defined in schema.,SimpleProduct வகை ஸ்கீமாவில் வரையறுக்கப்படவில்லை.,module,Magento_CatalogGraphQl
category_id' only supports 'eq' condition type.,Ketegri_id 'மட்டுமே ஆதரவுகள்' Ak 'வகை நிபந்தனை.,module,Magento_CatalogGraphQl
Cannot resolve layered filter type,அடுக்கு வடிகட்டும் வகையைப் தீர்க்க முடியவில்லை,module,Magento_CatalogGraphQl
Cannot resolve type,வகை தீர்க்க முடியவில்லை,module,Magento_CatalogGraphQl
Category doesn't exist,வகை பிட் இல்லை உள்ளன,module,Magento_CatalogGraphQl
"""image_type"" value should be specified","""Imej_taip"" மதிப்பு குறிப்பிட வேண்டும்",module,Magento_CatalogGraphQl
currentPage value %1 specified is greater than the %2 page(s) available.,currentPage மதிப்பு% 1 குறிப்பிட்ட% 2 பக்கம் கிடைக்கும் (இ) விட அதிகமாக உள்ளது.,module,Magento_CatalogGraphQl
Entity type model '%1' is not found,"நிறுவனத்தின் வகை மாதிரியைக் ""% 1"" இந்த காணப்படவில்லை",module,Magento_CatalogImportExport
Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType,நிறுவனத்தின் வகை மாடல் மஸ்ட் \ Nagento \ Ctlogimportecshport \ மாதிரிகள் \ ஏற்றுமதி \ பொருட்கள் \ டைப் \ Abstrchttype விரிகுடா ஒரு உதாரணமாக,module,Magento_CatalogImportExport
There are no product types available for export.,ஏற்றுமதி கிடைக்கும் எந்த தயாரிப்பு வகைகள் உள்ளன ERE.,module,Magento_CatalogImportExport
Entity type model must be an instance of ' .,"நிறுவனத்தின் வகை மாதிரி ""பே ஒரு உதாரணமாக மஸ்ட்.",module,Magento_CatalogImportExport
"Wrong attribute set code ""%1"", please correct it and try again.","தவறான கற்பிதம் தொகுப்பு குறியீடு ""% 1"", அதைச் சரிசெய்து மீண்டும் முயற்சிக்கவும்.",module,Magento_CatalogImportExport
"Category ""%1"" has not been created.","வகை ""% 1"" உருவாக்கப்பட்ட செய்யப்படவில்லை.",module,Magento_CatalogImportExport
File directory '%1' is not readable.,கோப்பு அடைவு '% 1' படிக்கக் கூடியதாக இல்லை.,module,Magento_CatalogImportExport
File directory '%1' is not writable.,"கோப்பு அடைவு ""% 1"" இந்த இல்லை எழுதக்கூடியதாக உள்ளதா.",module,Magento_CatalogImportExport
Value for 'price' sub attribute in 'store' attribute contains incorrect value,"கடை 'பண்பு' உள்ள பண்பு விலை ""துணை 'மதிப்பு தவறான மதிப்பை கொண்டுள்ளது",module,Magento_CatalogImportExport
"Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: 'dropdown', 'checkbox'","வேல்யூ 'வகை', துணை பண்பு இந்த Kstm_options 'பண்பு தவறான மதிப்பை கொண்டுள்ளது, ஏற்றுக்கொள்ளத்தக்க மதிப்புகள் உள்ளன:' கீழ்தோன்றுபவை 'பெட்டியை'",module,Magento_CatalogImportExport
Please enter a value for title.,தலைப்பைக் ஒரு மதிப்பை உள்ளிடவும்.,module,Magento_CatalogImportExport
Value for 'price' sub attribute in 'custom_options' attribute contains incorrect value,"பண்பு 'Kstm_options ""இல் சப்"" பண்பு விலை' மதிப்பு தவறான மதிப்பை கொண்டுள்ளது",module,Magento_CatalogImportExport
Value for 'maximum characters' sub attribute in 'custom_options' attribute contains incorrect value,"'அதிகபட்ச எழுத்துக்கள்', துணை பண்புக்காகவும் மதிப்பு இந்த Kstm_options 'பண்பு தவறான மதிப்பை கொண்டுள்ளது",module,Magento_CatalogImportExport
Value for 'sort order' sub attribute in 'custom_options' attribute contains incorrect value,"ஐந்து 'வரிசை முறை', துணை பண்பு மதிப்பு இந்த Kstm_options 'பண்பு தவறான மதிப்பை கொண்டுள்ளது",module,Magento_CatalogImportExport
Value for 'value price' sub attribute in 'custom_options' attribute contains incorrect value,"பண்பு 'Kstm_options மதிப்பு காரணம் விலை ""இல் சப்""' மதிப்பு தவறான மதிப்பை கொண்டுள்ளது",module,Magento_CatalogImportExport
This name is already being used for custom option. Please enter a different name.,இந்தப் பெயர் ஏற்கனவே விருப்ப விருப்பத்திற்கு பயன்படுத்தப்படுகிறது. தயவு செய்து வேறு பெயரை உள்ளிடவும்.,module,Magento_CatalogImportExport
Custom options have different types.,விருப்ப விருப்பங்கள் பல்வேறு வகையான வேண்டும்.,module,Magento_CatalogImportExport
Every option entity must have a parent product entity.,Awri விருப்பத்தை நிறுவனத்தின் ஒரு பெற்றோர் தயாரிப்பு உருப்படியாவது கண்டிப்பாக இருக்க வேண்டும்.,module,Magento_CatalogImportExport
Please correct the parameters.,தயவு செய்து அளவுருக்கள் சரியான இருந்தன.,module,Magento_CatalogImportExport
File '%1' was not found or has read restriction.,கோப்பு '% 1' கண்டறியப்படவில்லை அல்லது கட்டுப்பாடு படித்துள்ளார்.,module,Magento_CatalogImportExport
Entity type model must be an instance of Magento\CatalogImportExport\Model\Import\Product\Type\AbstractType,நிறுவனத்தின் வகை மாதிரியைக் பதிவிறக்க \ Ctlogimportecshport \ மாதிரிகள் ஒரு நிகழ்வே \ இறக்குமதி \ தயாரிப்புகள் \ டைப் \ Abstrchttype இருக்க வேண்டும்,module,Magento_CatalogImportExport
Entity type model must be an instance of '%1',"எண்ணிக்கை ""% 1"" நிறுவனத்தின் வகை மாடல் அவசியம் பே ஒரு உதாரணமாக",module,Magento_CatalogImportExport
Disallowed file type.,அனுமதிக்கப்படாத கோப்பு வகை.,module,Magento_CatalogImportExport
Value for multiselect attribute %s contains duplicated values,multiselect பண்பு% s மதிப்பு நகல் மதிப்புகளும் உள்ளன,module,Magento_CatalogImportExport
Invalid Stock data for insert,செருகு தவறானது பங்கு தரவு,module,Magento_CatalogImportExport
"Value for 'type' sub attribute in 'custom_options' attribute contains incorrect value, acceptable values are: %1","""Kstm_options 'பண்புகளில்"" கற்பிதம் வகை ""துணை மதிப்பு தவறான மதிப்பை கொண்டுள்ளது, ஏற்றுக்கொள்ளத்தக்க மதிப்புகள் உள்ளன:% 1",module,Magento_CatalogImportExport
ALL GROUPS,அனைத்து குழுக்கள்,module,Magento_CatalogInventory
Customer Group,வாடிக்கையாளர் குழு,module,Magento_CatalogInventory
Minimum Qty,குறைந்தபட்ச அளவு,module,Magento_CatalogInventory
Add Minimum Qty,குறைந்தபட்ச அளவு சேர்,module,Magento_CatalogInventory
We can't rebuild the index for an undefined product.,நாம் ஒரு வரையறுக்கப்படாத தயாரிப்பு குறியீட்டு மீண்டும் முடியாது.,module,Magento_CatalogInventory
Could not rebuild index for empty products array,காலியாக பொருட்கள் வரிசை இன்டெக்ஸ் மீண்டும் முடியவில்லை,module,Magento_CatalogInventory
The stock item for Product is not valid.,இந்த தயாரிப்பு செல்லாது பங்குப் பொருட்களை இருந்தன.,module,Magento_CatalogInventory
This product is out of stock.,இந்த தயாரிப்பு பங்கு இந்த வெளியே.,module,Magento_CatalogInventory
Some of the products are out of stock.,கூட சேர்க்கப்படாத தயாரிப்புகள் ஏய் இருப்பு இல்லை இருந்தன.,module,Magento_CatalogInventory
The stock item for Product in option is not valid.,இந்த விருப்பத்தை செல்லாது தயாரிப்புகள் பங்கு பொருட்களை இருந்தன.,module,Magento_CatalogInventory
Undefined product type,ஆதரிக்காதது தயாரிப்பு வகை,module,Magento_CatalogInventory
%1 is not a correct comparison method.,% 1 ஒரு சரியான ஒப்பீடு முறை அல்ல.,module,Magento_CatalogInventory
No Backorders,இல்லை backorders,module,Magento_CatalogInventory
Allow Qty Below 0,0 கீழே அளவு அனுமதி,module,Magento_CatalogInventory
Allow Qty Below 0 and Notify Customer,0 கீழே அளவு அனுமதி மற்றும் வாடிக்கையாளர் தெரிவி,module,Magento_CatalogInventory
In Stock,கையிருப்பில்,module,Magento_CatalogInventory
Out of Stock,பங்கு இல்லை,module,Magento_CatalogInventory
